Serial,NETWORK,Q1,Q2_ETUDESMKT,Q3,Q4_AGETRANCHE,Q5_USERPRIN,Q6,Q6_NBRSIMDJEZZY,Q6_NBRSIMOOREDOO,Q6_NBRSIMMOBILIS,Q7_PRINSIM,Q8_OFFRESIM,Q10_NPS,Q11_PROMOT,Q11_DETRACT&NEUTRAL,Q12_TESTDATA,Q12_TESTCALLCENTER,Q12_TESTSHOP,Q12_TESTRECLAM,Q12_TESTSITEWEB,Q13_SATGLOBAL,Q13_SATCOUV,Q13_SATCOUVDATA,Q13_SATPRIX&PROMO,Q13_SATPOSTPAID,Q13_SATPREPAID,Q13_SATCALLCENTER,Q13_SATSHOP,Q13_SATSITEWEB,Q13_SATRECLAM,Q13_SATPROD&SERV,Q13_SATPUB,Q14_SATCOUVALG,Q14_SATCOUVCITY,Q14_SATCOUVINDOOR,Q14_SATCOUV1STCALL,Q14_SATCOUVSONINT,Q14_SATCOUVSONNETALG,Q14_SATCOUVSONNETINTER,Q14_SATCOUVROUTE,Q15_SATCOUVDATAALG,Q15_SATCOUVDATAINDOOR,Q15_SATCOUVDATASPEEDALG,Q15_SATCOUVDATASPEEDINDOOR,Q15_SATCOUVDATACONINST,Q15_SATCOUVDATACONCONT,Q16_SATPRIX&PROMOCOMPFACILE,Q16_SATPRIX&PROMOPRONNET,Q16_SATPRIX&PROMOPROFFNET,Q16_SATPRIX&PROMOPRINTER,Q16_SATPRIX&PROMOPRROAMING,Q16_SATPRIX&PROMOPRSMS,Q16_SATPRIX&PROMOPRDATA,Q16_SATPRIX&PROMOPRPROMO,Q16_SATPRIX&PROMOAVANTPROM,Q16_SATPRIX&PROMOFREQPROMO,Q16_SATPRIX&PROMOSIMPLPROMO,Q17_SATPOSTPAIDRECEPTNOTE,Q17_SATPOSTPAIDBILLFACILE,Q17_SATPOSTPAIDBILLFORMAT,Q17_SATPOSTPAIDBILLDETAIL,Q17_SATPOSTPAIDBILLPRECISION,Q17_SATPOSTPAIDBILLMODES,Q18_SATBILLRECHARGEDISPO,Q18_SATBILLRECHARGEMULTIPLE,Q18_SATBILLPROCESSFACILE,Q18_SATBILLSOLDEPRECISION,Q19_SATCALLCENTERMENUVOCAL,Q19_SATCALLCENTERTEMPSATT,Q19_SATCALLCENTERTEMPSATTCALL,Q19_SATCALLCENTERQUALITESON,Q19_SATCALLCENTERAGAMABILITE,Q19_SATCALLCENTERAGCOMPR,Q19_SATCALLCENTERAGCONAISSPROD,Q19_SATCALLCENTERAGRESOLCAP,Q19_SATCALLCENTERPRCALL,Q20_SATSHOPPROXIMITE,Q20_SATSHOPHEURESOUV,Q20_SATSHOPDESIGN,Q20_SATSHOPDISPOPRODBROCH,Q20_SATSHOPTEMPSATTENTE,Q20_SATSHOPAGAPPARENCE,Q20_SATSHOPAGAMABILITE,Q20_SATSHOPAGCOMPREHENSION,Q20_SATSHOPAGRESOLUTION,Q20_SATSHOPAGRESOLUTIONTIME,Q21_SATSITEWEBACTUALISE,Q21_SATSITEWEBAPPARENCE,Q21_SATSITEWEBSURF,Q21_SATSITEWEBINFOUTILE,Q21_SATSITEWEBINFODETAILLE,Q22_SATRECLAMMODES,Q22_SATRECLAMSPEED,Q22_SATRECLAMRESOLUEXACT,Q22_SATRECLAMPROCESSFACILITE,Q23_SATPROD&SERVGAMMETARIF,Q23_SATPROD&SERVGAMMESERV,Q23_SATPROD&SERVMIGRATION,Q23_SATPROD&SERVVARIETEDISPOTE,Q23_SATPROD&SERVROAMING,Q24_SATPUBINFORMATIVE,Q24_SATPUBCAPTIVANTE,Q24_SATPUBCOMPREHENSION,Q24_SATPUBCONCERNE,Q24_SATPUBCREDIBLE,Q24_SATPUBFREQUENCE,Q24_SATPUBSPONSORING,Q9_ARPU,Q25_SEXE,Q26_JOBACTUEL,Q27_NIVETUDES,Q28_WILAYA,Q29_COMMUNE,Q29_1,Q30_WILAYAAPPEL
777230754,3,8,2,1,7,1,1,1,U,U,1,11,8,0,5 8,2,2,2,2,2,5,4,0,3,0,4,0,0,0,0,5,5,5,4,4,5,4,5,5,5,0,0,0,0,0,0,3,4,3,4,4,5,4,4,4,4,5,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,5,5,5,5,5,4,4,4,1000,1,1,5,27,844,1,0
777248873,3,8,2,1 2 4,6,1,1,1,U,U,1,39,2,0,5 15 30,2,2,2,2,2,2,3,0,3,0,3,0,0,0,0,3,5,3,3,5,3,3,5,3,3,0,0,0,0,0,0,5,5,3,1,6,1,6,1,3,3,5,0,0,0,0,0,0,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,6,5,3,5,5,5,5,3,200,2,2,4,25,747,1,0
777248953,3,8,2,1 2,4,1,1,1,U,U,1,11,8,0,8,2,2,2,2,2,4,3,0,3,0,4,0,0,0,0,4,5,3,3,4,4,3,4,6,6,0,0,0,0,0,0,3,4,4,6,6,2,6,2,2,3,3,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,6,6,5,5,4,4,3,5,5,200,2,7,5,43,1332,1,0
777251979,3,8,2,1 2 4,4,1,1 2 3,2,1,1,1,11,8,0,46,2,2,2,2,1,4,5,0,3,0,4,0,0,5,0,5,5,4,5,4,5,5,5,6,5,0,0,0,0,0,0,4,2,4,3,6,3,3,4,4,4,4,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,4,4,4,5,6,5,5,5,4,5,6,5,7000,1,6,5,34,1468,1,0
777256211,3,8,2,1,3,1,1,1,U,U,1,11,10,2 6,0,1,2,2,2,2,4,5,4,5,0,5,0,0,0,0,5,4,4,4,5,5,4,5,6,2,2,4,1,4,2,2,5,4,4,6,6,4,2,4,5,4,2,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,6,4,4,5,5,4,4,4,450,2,7,3,48,1408,1,0
777260486,3,8,2,1,6,1,1,3,U,U,1,6,10,1 9,0,2,2,2,2,2,5,2,0,5,0,5,0,0,0,0,5,5,3,4,2,5,5,5,6,3,0,0,0,0,0,0,5,5,4,6,6,5,6,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,3,6,5,5,5,5,6,5,5,500,1,3,2,14,483,1,0
777274636,3,8,2,1 2 3,8,1,1,1,U,U,1,11,10,996,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,4,4,4,4,5,5,5,5,6,4,0,0,0,0,0,0,4,5,5,6,6,6,6,5,5,6,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,5,5,6,5,5,5,5,400,1,5,1,6,171,1,0
777292658,3,8,2,1,6,1,1,2,U,U,1,8,10,2,0,2,2,2,2,2,5,3,0,2,0,4,0,0,0,0,1,3,4,5,4,5,3,4,5,3,0,0,0,0,0,0,2,3,5,4,3,1,1,2,3,2,4,0,0,0,0,0,0,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,5,4,3,2,4,5,4,3,2,4000,1,2,3,13,351,1,0
777293120,3,8,2,1,7,1,1,1,U,U,1,12,7,0,5,2,2,2,2,2,5,4,0,1,0,4,0,0,0,0,4,4,4,4,4,5,3,6,5,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,4,6,5,5,5,5,4,4,3,2000,1,1,2,19,634,1,0
777312483,3,8,2,1,3,1,1,1,U,U,1,39,5,0,3,2,2,2,2,2,4,4,0,4,0,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,4,4,4,4,6,6,6,6,6,6,6,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,5,5,1000,2,7,4,7,176,1,0
777322082,3,8,2,1,6,1,1,1,U,U,1,39,8,0,1,2,2,2,2,2,1,1,0,5,0,3,0,0,0,0,5,5,5,4,5,5,5,5,3,5,0,0,0,0,0,0,3,5,3,3,5,5,5,3,3,3,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,5,5,5,5,5,5,3,5,4500,1,4,4,21,674,1,0
777330307,3,8,2,1,6,1,1 3,1,U,1,1,39,10,2 6,0,1,2,2,2,2,5,3,5,4,0,5,0,0,0,0,5,5,5,1,5,2,3,2,1,1,6,3,2,2,3,2,4,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,1,5,5,5,5,5,4,4,3000,1,4,2,2,20,1,0
777335126,3,8,2,1,3,1,1 3,1,U,1,1,11,6,0,1,1,2,2,2,1,4,5,5,4,0,3,0,0,4,0,4,4,5,5,4,5,5,5,6,5,4,4,5,5,4,5,5,4,4,6,6,4,4,4,4,4,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,0,0,0,0,4,3,6,4,6,4,4,5,3,5,4,6,250,1,4,4,17,557,1,0
777343417,3,8,2,1,6,1,1,1,U,U,1,12,3,0,1 5 8,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,4,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,5,5,1500,1,1,2,18,1429,1,0
777354236,3,8,2,1 2,5,1,1 3,1,U,1,1,39,5,0,3 5,2,2,2,2,1,4,3,0,4,0,4,0,0,3,0,3,4,4,4,3,4,3,5,3,4,0,0,0,0,0,0,4,3,2,1,1,4,4,2,3,4,4,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,0,0,0,3,3,4,4,3,4,3,4,3,4,3,2,2000,1,1,5,9,272,1,0
777363277,3,8,2,1 4,3,1,1 3,1,U,1,3,40,7,0,48,1,1,2,1,1,4,3,4,5,5,0,3,0,2,3,3,3,4,3,4,4,4,5,5,3,3,4,3,3,4,3,4,5,3,2,6,5,3,4,3,5,4,4,4,5,2,2,4,0,0,0,0,5,2,3,3,3,3,4,3,5,0,0,0,0,0,0,0,0,0,0,3,2,3,3,4,3,4,4,4,4,2,6,6,6,4,3,4,4,4,3,2,1400,1,1,4,20,1107,2,44
777376151,3,8,2,1 2 4,2,1,1 2,1,1,U,1,39,7,0,996,1,2,2,2,2,5,5,5,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,4,5,5,4,6,6,5,5,5,5,4,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,6,5,5,5,5,5,5,5,55555,2,6,5,10,256,1,0
777382929,3,8,2,1,6,1,1,1,U,U,1,11,7,0,2,1,2,2,2,2,4,4,3,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,6,5,2,5,3,3,5,5,5,5,6,6,6,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,5,5,5,5,5,5,4,500,1,4,3,39,949,1,0
777417547,3,8,2,1,7,1,1 2 3,1,1,1,1,12,10,5,0,2,2,2,2,2,4,4,0,3,0,3,0,0,0,0,5,5,5,5,5,4,5,5,3,4,0,0,0,0,0,0,5,5,3,4,3,4,4,5,5,5,3,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,4,5,4,3,5,3,200,1,8,1,25,747,1,0
777427243,3,8,2,1,6,1,1,1,U,U,1,39,6,0,3,2,2,2,2,2,3,4,0,3,0,5,0,0,0,0,6,6,5,3,4,2,4,5,6,1,0,0,0,0,0,0,2,2,3,6,6,6,6,6,6,6,6,0,0,0,0,0,0,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,3,6,6,6,6,6,6,6,6,7000,1,1,3,34,1467,1,0
777432809,3,8,2,1,6,1,1 3,1,U,1,1,11,8,0,5 8,2,2,2,2,2,5,5,0,3,0,5,0,0,0,0,5,5,5,5,5,5,5,5,6,5,0,0,0,0,0,0,5,5,1,6,6,5,6,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,6,5,5,5,5,3,5,3,700,2,7,4,25,746,1,0
777447724,3,8,2,1,4,1,1,2,U,U,1,11,8,0,4 5 8,2,1,2,2,2,3,4,0,4,0,5,4,0,0,0,4,3,3,4,3,3,3,4,6,4,0,0,0,0,0,0,4,4,2,6,6,4,4,2,2,4,4,0,0,0,0,0,0,5,5,5,4,5,3,3,4,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,6,3,3,3,4,3,4,3,1500,1,4,3,25,745,1,0
777466250,3,8,2,1 2,4,1,1 2,1,1,U,1,22,8,0,1,1,2,2,2,2,4,4,4,4,3,0,0,0,0,0,2,4,2,4,3,4,4,4,4,4,4,4,6,4,4,3,4,4,2,2,6,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,5,6,5,5,5,4,3,5,5,6000,2,7,5,21,674,2,16
777475080,3,8,2,1,4,1,1 3,1,U,1,1,22,10,1 4 5,0,2,2,2,2,2,5,5,0,5,5,0,0,0,0,0,4,5,5,5,5,5,5,5,6,5,0,0,0,0,0,0,4,6,5,6,6,2,5,5,5,2,5,4,5,4,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,6,5,5,5,5,5,2,5,7500,1,4,3,34,1482,1,0
777479467,3,8,2,1 2,6,1,1 3,1,U,1,1,12,7,0,2,1,2,2,2,2,5,5,5,3,0,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,5,5,5,5,5,5,5,1500,1,1,4,2,2,1,0
777527587,3,8,2,1,4,1,1 3,1,U,1,1,11,8,0,41,1,2,2,2,2,2,5,4,5,0,5,0,0,0,0,5,3,3,5,5,5,5,6,6,3,4,4,4,6,5,5,4,5,5,6,6,5,6,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,6,6,3,3,5,5,5,5,4,1500,2,7,5,25,746,1,0
777547680,3,8,2,1 2 3 4,5,1,1 2,1,1,U,2,39,9,6,0,2,2,2,2,2,4,3,0,5,0,5,0,0,0,0,4,5,4,5,5,5,4,4,6,4,0,0,0,0,0,0,5,4,4,6,6,4,6,4,5,5,5,0,0,0,0,0,0,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,6,4,5,4,3,3,4,4,300,2,7,5,15,432,1,0
777565383,3,8,2,1,6,1,1,1,U,U,1,39,10,5 6,0,2,2,2,2,2,4,4,0,4,0,2,0,0,0,0,3,3,3,4,3,3,4,5,6,2,0,0,0,0,0,0,4,3,3,6,6,4,6,3,4,5,4,0,0,0,0,0,0,3,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,6,5,5,4,5,4,3,4,600,1,2,2,27,821,1,0
777566935,3,8,2,1,8,1,1,1,U,U,1,39,10,1,0,2,2,2,2,2,5,3,0,2,0,5,0,0,0,0,4,2,1,3,4,5,1,2,4,5,0,0,0,0,0,0,3,5,5,6,6,6,6,6,6,6,6,0,0,0,0,0,0,5,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,6,6,6,6,6,6,6,5,3000,2,7,2,25,745,2,12
777583514,3,8,2,1 4,3,1,1 3,1,U,1,3,13,6,0,8,1,2,2,2,1,4,4,3,4,0,5,0,0,5,0,4,4,3,4,3,4,4,5,6,3,4,3,4,3,4,4,5,5,4,6,6,5,4,4,3,4,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,3,0,0,0,0,5,5,4,3,6,4,4,5,5,5,3,4,2000,1,2,3,17,566,1,0
777596700,3,8,2,1,4,1,1,1,U,U,1,39,10,7,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,55555,2,7,4,19,611,1,0
777596894,3,8,2,1 2,5,1,1 3,1,U,1,1,39,10,5,0,1,1,2,2,1,4,5,5,3,0,2,4,0,4,0,4,3,4,5,4,5,5,4,6,3,5,4,5,4,5,4,3,4,3,3,6,4,5,4,4,4,4,0,0,0,0,0,0,4,5,5,5,5,4,4,5,4,5,5,4,5,0,0,0,0,0,0,0,0,0,0,4,5,4,4,4,0,0,0,0,2,2,4,4,6,4,4,5,4,4,4,3,2000,1,1,5,17,557,2,16
777599181,3,8,2,1,7,1,1,1,U,U,1,39,10,1,0,2,2,2,2,2,4,5,0,4,0,4,0,0,0,0,4,5,4,5,5,4,5,5,5,5,0,0,0,0,0,0,4,5,5,4,6,5,6,4,4,4,4,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,5,6,4,4,5,4,4,4,4,1000,1,1,3,21,657,1,0
777605769,3,8,2,1,5,1,1,1,U,U,1,11,8,0,1,2,1,2,2,2,5,3,0,5,0,4,4,0,0,0,5,5,4,5,5,5,4,4,3,4,0,0,0,0,0,0,5,4,4,3,6,5,6,5,4,5,5,0,0,0,0,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,6,5,5,5,5,4,5,5,1000,2,7,4,25,745,1,0
777615089,3,8,2,1 2,7,1,1,1,U,U,1,39,8,0,1 18,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,5,4,5,5,5,4,4,0,0,0,0,0,0,5,5,5,4,4,4,4,5,5,5,5,0,0,0,0,0,0,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,6,5,5,5,5,5,5,5,5000,1,1,3,16,491,1,0
777627283,3,8,2,1,7,1,1,1,U,U,1,6,9,2 4 6 15,0,1,2,2,2,2,4,5,3,4,0,5,0,0,0,0,5,4,5,5,4,5,5,5,4,3,4,4,4,4,3,4,5,5,4,3,6,5,4,3,3,4,3,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,6,4,4,5,4,5,5,4,3000,2,7,4,48,1408,1,0
777636581,3,8,2,1 2,4,1,1 2,1,2,U,1,39,10,4 20,0,1,2,2,2,2,5,5,5,5,0,5,0,0,0,0,6,4,5,3,5,5,5,5,5,3,5,3,3,4,5,4,3,5,4,5,5,3,4,5,6,6,6,0,0,0,0,0,0,5,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,6,6,6,6,6,6,6,6,10000,2,2,4,31,875,1,0
777637682,3,8,2,1,8,1,1,1,U,U,1,12,10,2,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,6,5,0,0,0,0,0,0,5,5,5,6,6,5,5,5,5,6,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,5,5,500,1,2,1,2,20,1,0
777638065,3,8,2,1,4,1,1,1,U,U,1,11,10,2 6 9,0,2,1,2,2,1,4,5,0,4,0,5,4,0,3,0,5,5,5,5,5,5,4,5,4,5,0,0,0,0,0,0,5,5,5,4,3,6,6,5,4,5,5,0,0,0,0,0,0,4,5,5,5,5,5,5,4,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,4,1600,1,8,3,48,1408,1,0
777653858,3,8,2,1,2,1,1 3,1,U,1,1,11,7,0,1,2,1,2,2,2,3,4,0,5,0,2,4,0,0,0,5,5,3,4,5,1,3,3,3,4,0,0,0,0,0,0,3,3,2,3,2,4,4,3,4,3,3,0,0,0,0,0,0,4,4,3,4,5,4,3,5,5,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,4,5,4,4,4,4,3,4,3000,2,6,4,34,1467,1,0
777656975,3,1,2,1 2 4,7,1,1 2,1,1,U,2,2,7,0,3 8,2,2,2,2,2,5,4,0,4,0,4,0,0,0,0,3,4,4,5,5,5,5,5,5,3,0,0,0,0,0,0,4,4,4,1,6,6,6,3,4,4,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,4,4,3,4,6,3,4,3,3000,2,7,4,9,276,1,0
777665872,3,8,2,1 2 3,3,1,1,1,U,U,1,5,7,0,1,1,2,2,2,2,3,3,3,4,0,3,0,0,0,0,4,4,2,4,2,3,4,3,6,6,6,3,6,3,3,2,4,5,3,6,6,4,5,4,4,3,4,0,0,0,0,0,0,6,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,6,4,4,4,4,4,5,3,500,2,6,5,6,147,1,0
777704492,3,8,2,1,4,1,1,2,U,U,1,39,8,0,1,2,2,2,2,2,3,4,0,3,0,5,0,0,0,0,5,5,4,4,5,5,5,5,6,3,0,0,0,0,0,0,5,5,3,6,6,5,6,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,5,5,500,2,7,5,24,1137,2,1
777707805,3,8,2,1 2,4,1,1 2 3,1,1,1,1,11,7,0,1,2,2,1,2,2,3,2,0,3,0,5,0,5,0,0,2,3,3,4,3,2,4,4,6,2,0,0,0,0,0,0,4,2,1,6,6,5,5,5,4,4,5,0,0,0,0,0,0,6,3,5,2,0,0,0,0,0,0,0,0,0,5,5,5,5,3,1,3,2,1,1,0,0,0,0,0,0,0,0,0,4,6,6,2,6,3,3,4,4,4,4,4,9000,1,4,4,25,745,1,0
777749405,3,8,2,1 2,2,1,1,1,U,U,1,11,10,1 5 6 7,0,2,1,2,1,2,3,4,0,1,0,2,5,0,0,4,1,3,3,5,5,5,4,5,5,5,0,0,0,0,0,0,5,2,3,4,4,3,4,3,3,3,3,0,0,0,0,0,0,4,3,4,4,5,4,4,3,5,5,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,3,3,4,3,3,4,4,6,4,3,2,1200,1,6,4,48,1408,1,0
777753933,3,8,2,1,6,1,1,1,U,U,1,5,10,5,0,2,2,2,2,2,4,5,0,3,0,5,0,0,0,0,5,6,4,4,5,5,5,5,6,6,0,0,0,0,0,0,6,3,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,400,2,7,2,22,691,1,0
777760419,3,8,2,1 2 4,4,1,1 3,1,U,1,1,11,8,0,2,1,2,2,2,1,4,5,3,4,0,5,0,0,4,0,5,2,3,4,5,4,4,4,4,4,6,4,2,2,2,2,4,4,4,2,6,4,3,4,4,2,4,0,0,0,0,0,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,0,0,0,0,4,4,6,5,6,3,4,4,4,5,2,3,1500,2,6,5,31,874,1,0
777766535,3,8,2,1,3,1,1 3,1,U,1,3,13,10,9,0,1,2,1,2,2,4,3,6,5,0,5,0,5,0,0,6,4,5,3,5,4,4,4,5,4,6,6,6,6,6,6,5,4,2,6,6,6,6,5,4,3,5,0,0,0,0,0,0,4,5,5,5,0,0,0,0,0,0,0,0,0,5,4,4,6,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,5,4,6,4,6,4,4,4,3,2,2,5,1500,1,1,4,17,578,1,0
777789355,3,8,2,3,8,1,1,1,U,U,1,39,7,0,8,2,2,1,2,2,3,5,0,4,0,4,0,3,0,0,4,4,5,5,3,4,5,4,4,4,0,0,0,0,0,0,3,5,5,6,6,5,6,3,3,3,4,0,0,0,0,0,0,4,5,5,5,0,0,0,0,0,0,0,0,0,4,4,5,4,4,5,5,3,4,4,0,0,0,0,0,0,0,0,0,3,6,3,5,6,3,4,5,4,5,4,4,500,1,5,4,6,171,1,0
777794401,3,8,2,1,5,1,1,1,U,U,1,39,10,6 8,0,2,2,1,2,2,5,3,0,5,0,4,0,5,0,0,5,5,5,1,5,5,1,5,1,5,0,0,0,0,0,0,5,5,1,5,5,3,5,1,5,5,4,0,0,0,0,0,0,4,3,5,4,0,0,0,0,0,0,0,0,0,4,5,5,4,5,4,3,1,5,5,0,0,0,0,0,0,0,0,0,5,3,3,5,5,5,5,5,5,5,5,5,600,1,4,2,27,827,1,0
